,0
FRGI_price,15.087775826841359
AXNX_price,15.061265545619127
BTAI_price,15.020335687488295
IMRN_price,14.865720945451216
MNRLF_price,14.815185397643381
FKWL_price,14.791971951177459
MICT_price,14.740137221269302
BUROF_price,14.604441776710683
CHMJF_price,14.562176833451398
OCFT_price,14.551862569473139
GECC_price,14.544799655299125
SPTN_price,14.53269231511712
SYTE_price,14.492753623188406
XELA_price,14.46460680092011
BRN_price,14.4195077711113
AEYE_price,14.338316869483137
BIDCF_price,14.335260115606932
TAST_price,14.324153712617377
CASA_price,14.306175880861938
RHNO_price,14.285714285714283
RUBY_price,14.220592368772401
HYRE_price,14.192416430531118
RTW_price,14.145896091285222
EMBI_price,14.12381320285002
DMAC_price,14.078996465626357
DEACU_price,14.02883103432007
UNFI_price,14.014227301400432
DIT_price,13.952868598736863
EQM_price,13.871365964494196
KOSS_price,13.842757466080881
DXCM_price,13.832982286972321
SCPL_price,13.826495747478294
CPTP_price,13.80952380952381
GSMG_price,13.722292279669322
TMDI_price,13.70507042204595
AUTL_price,13.702204909792478
DLNG_price,13.69630862879902
CTGO_price,13.636363636363635
CRLBF_price,13.542963604116206
WCUI_price,13.353478087977624
ALNY_price,13.339272503270562
BPT_price,13.33283230117347
DEAC_price,13.314805224852378
SPLIF_price,13.311755680132737
GLATF_price,13.28327316613582
DCAR_price,13.232013676921799
PKTX_price,13.211582486969128
FCNCA_price,13.125135223864167
AAGFF_price,13.082534541369391
PBYI_price,13.073516026002958
VVPR_price,12.959999999999996
SCND_price,12.91712204007286
CTEK_price,12.911061686233833
MOBQ_price,12.90279372368924
CLVS_price,12.89610074121908
BSGM_price,12.87687878966769
TGE_price,12.79284865438322
BLUE_price,12.783268387857635
XOMA_price,12.762385356755578
KRMD_price,12.627307552891065
CELP_price,12.558609929886774
MYSZ_price,12.510371932022661
CHGT_price,12.500000000000005
ATRX_price,12.499999999999993
GRTS_price,12.48743157583479
SMIT_price,12.472602739726021
OTLK_price,12.433575815437994
GLMD_price,12.42226604667247
CNIG_price,12.379875635952523
BFYT_price,12.35883244799425
AZZUF_price,12.334932394748336
RSSFF_price,12.331334332833586
GNMK_price,12.279448442062622
HUSA_price,12.243391584127183
TLGT_price,12.232484793302731
MCS_price,12.218411269756583
RNSFF_price,12.190476190476186
IMUX_price,12.169625997118986
OSUR_price,12.155071939554691
ISENF_price,12.153929833633617
ABNAF_price,12.125444886900278
CVV_price,12.105598174963546
SAGE_price,12.086514855125234
GVXXF_price,12.049206586429886
FWP_price,12.031652180690152
ETRN_price,12.025829973690312
TWST_price,11.952800277266045
GLUU_price,11.923455440131216
RESN_price,11.909515063806372
APWC_price,11.888869936034112
APLS_price,11.872150929105763
GGTTF_price,11.859585939231572
KTOV_price,11.831639112976156
CXDO_price,11.766568172224577
VXRT_price,11.700589596968042
CRIS_price,11.692205196535653
IPHA_price,11.690496871892636
FCUUF_price,11.681428702646667
RDI_price,11.652118724802438
CYTK_price,11.649565807833618
GPHBF_price,11.627152988855123
KRKR_price,11.619103503549358
XEBEF_price,11.585885446455354
GLDFF_price,11.582336182336181
RIOT_price,11.530350621823837
CLIR_price,11.486823841430922
ICON_price,11.472759144447641
NMTLF_price,11.421188630490951
VBIV_price,11.384838721421302
CCCL_price,11.336056056056066
CSHX_price,11.318181818181827
WLDFF_price,11.305149532961854
PTOI_price,11.29032258064516
EVBG_price,11.289692539224497
GATGF_price,11.274060494958771
WINA_price,11.25872451075621
TKAT_price,11.204434577988419
ANFC_price,11.11111111111111
ACFN_price,11.070750783563845
NDVAF_price,11.052548251237317
HPTO_price,11.016108452950565
MKTX_price,10.954627949183285
STKS_price,10.93766822578554
TGTX_price,10.926494667017348
XSPA_price,10.903949613442464
TREC_price,10.876900501431159
EXAS_price,10.861664391655856
STNG_price,10.844964788913797
LUB_price,10.82693766137155
APTO_price,10.802017548286036
MYOK_price,10.79522481760818
ICPT_price,10.788628310797211
BKTI_price,10.785630626381064
CETY_price,10.78431372549021
AMMJ_price,10.78175562682833
ONEM_price,10.75497733293211
LRN_price,10.717199629538193
IGXT_price,10.693188944462284
GLGI_price,10.666204254340384
CMXC_price,10.637104368832654
TIGR_price,10.629800307219655
BBGI_price,10.619546517497511
JAX_price,10.499179985066744
SUMR_price,10.46161906808051
SPR_price,10.445421232555148
BKEP_price,10.431434557613898
CVTI_price,10.429705952582651
SMPL_price,10.428814609451893
CVU_price,10.420133974447701
SGMD_price,10.394813519813525
FIVN_price,10.374341974646509
MAYS_price,10.353764301604084
HEAR_price,10.347705102056947
PDSB_price,10.321562206796841
MLCO_price,10.268302867019655
OLNCF_price,10.25481218546482
KIRK_price,10.225698584796895
MDGL_price,10.195455272615355
SRAFF_price,10.178771855614324
SHRG_price,10.146649727200598
APTEF_price,10.077120822622112
ABUS_price,10.07703081232492
ANCN_price,10.048257279911809
PHCF_price,10.041841004184109
ARVN_price,10.022929916561523
SCIA_price,9.99099909990999
NSTG_price,9.96948440114373
AHGIF_price,9.950382541622323
RAVE_price,9.929595285791164
SYHBF_price,9.913520402681652
ALLO_price,9.912465336802882
USIO_price,9.903757545146554
ATHM_price,9.842700755353054
NTCO_price,9.83651770154511
SGEN_price,9.812541139446173
INO_price,9.775991744015245
GRAM_price,9.745713691238908
LEU_price,9.73242941268196
INOD_price,9.71260090242994
WORK_price,9.708015046541302
CSPR_price,9.7036171561818
LMFA_price,9.663968307935576
VATE_price,9.584721296913177
TMRC_price,9.549451023185668
RNSGF_price,9.542547155568565
ESTA_price,9.5356754718655
FOLD_price,9.468508134574272
OUT_price,9.464809227279545
VCEL_price,9.448822147067911
YNDX_price,9.445544020461483
NROM_price,9.425975224794229
CLCT_price,9.415239711001902
CATS_price,9.400950245771933
UUU_price,9.364720993945543
LULU_price,9.358802951578603
THC_price,9.332167512098248
PHR_price,9.329572720927764
CCC_price,9.292502366913805
CVALF_price,9.275986488164218
CGTFF_price,9.274878347581767
JBHT_price,9.27250431373024
TDOC_price,9.264241401820218
ALIM_price,9.26108133335801
MCRB_price,9.23954232464871
RAIL_price,9.228064490094932
BSQR_price,9.183793552725598
LFVN_price,9.166340604735998
ZVO_price,9.150928911407949
CTSDF_price,9.138416186520157
LTRPA_price,9.136420525657073
PACB_price,9.13080383668618
DHT_price,9.092851504403487
ICCT_price,9.090909090909086
PFTI_price,9.090909090909085
PRVB_price,9.031438529407378
HTPRF_price,9.019607843137255
NCMI_price,9.0170937496088
CTHR_price,9.007760093574458
LMNX_price,8.966116744350197
HEP_price,8.9515845199398
GRTX_price,8.939895508139184
BPMP_price,8.934953523051293
TATT_price,8.917339779856352
INCY_price,8.900851338411407
PS_price,8.876027027679424
GRPN_price,8.835245750919952
STXS_price,8.831006878891506
CIDM_price,8.829480614484279
CBWTF_price,8.81154429756329
KHRNF_price,8.795809571027906
SLNG_price,8.750000000000007
SILK_price,8.69997263411367
ZDPY_price,8.696923503325943
DXYN_price,8.695912164651508
RYTM_price,8.684239638519516
CDMO_price,8.670536320128079
ATNM_price,8.669825229046992
EIGI_price,8.666810658109462
TWLO_price,8.664621872537221
VVCIF_price,8.659793814432952
MTCH_price,8.65494060692622
BLAGF_price,8.645527351825555
NURO_price,8.632700844465544
GNAL_price,8.625730994152045
GDS_price,8.61899596537883
DRNA_price,8.616458806706705
MGHCF_price,8.611111111111105
ADVM_price,8.574601891092664
PVL_price,8.569412402275443
QDEL_price,8.539597448568928
TACO_price,8.536879262927874
ADTN_price,8.521337798202143
SSI_price,8.506259452833929
FRO_price,8.486515707706422
NRC_price,8.463032763504552
GDP_price,8.42638267445092
GIGA_price,8.416781927155379
BIOAF_price,8.396255850234018
PKLBF_price,8.382352941176478
SCON_price,8.378677960918964
CAMP_price,8.329129784574828
PD_price,8.32644793486242
TNDM_price,8.299755504693692
DNKN_price,8.296136342146536
HGBL_price,8.295907821735504
GURE_price,8.290692542616133
ACAD_price,8.2828017493403
AOBC_price,8.250638556764159
INSP_price,8.232635413693584
GLBXF_price,8.190790975592806
SPI_price,8.182013635724388
JCS_price,8.169588924804918
CHMA_price,8.1567628579705
CPA_price,8.146268587600549
SDC_price,8.143023806261034
BBAR_price,8.14041450087572
ROGFF_price,8.122243637220572
SGMA_price,8.112692763938323
CLSK_price,8.105912795605185
BASX_price,8.102508178844058
NXE_price,8.086658673285235
IAC_price,8.08306558404366
HGEN_price,8.073415029936777
CAE_price,8.061723841761768
KGJI_price,8.061327561327566
CJCFF_price,8.053593922968286
ICUI_price,8.049117257850053
FENG_price,8.04809403945289
IRTC_price,8.037683434188246
MPLX_price,8.000510524958178
DMRC_price,7.990258115568214
HGV_price,7.966205389414542
QUMU_price,7.950480815343833
ADMT_price,7.9380667993806675
RVLGF_price,7.934650862021454
VKIN_price,7.934236351674866
PMD_price,7.925171260754674
BXG_price,7.914773888486348
SYNC_price,7.9092514274860255
NDVN_price,7.902837545676116
CCRC_price,7.886233440744714
SPT_price,7.861715401473572
SMAR_price,7.839258561424012
HTHT_price,7.8162391631413
LAD_price,7.814188717066787
EVOL_price,7.806444574787519
TGRF_price,7.797681770284512
NSEC_price,7.795442220787601
RMCF_price,7.792056074766355
CKPT_price,7.757372223918343
NET_price,7.744859680361405
REGN_price,7.733122542360819
ELMD_price,7.714221104239681
ESTC_price,7.713434177054012
XNET_price,7.694444020957522
GGBXF_price,7.692247943547488
FGEN_price,7.682833174758743
CLSN_price,7.670699744478396
MGNX_price,7.664381573297371
EGRX_price,7.659583664702707
STWRY_price,7.636363636363636
AGIO_price,7.624597688537111
SEAC_price,7.61166867389268
BA_price,7.611200775845529
PURE_price,7.590853590853598
NTRP_price,7.589155976252761
PAHC_price,7.587318472496869
LAND_price,7.569574036441571
EDUC_price,7.553293120762829
AR_price,7.550257129499759
NEPH_price,7.54857237021293
AVCO_price,7.535647986923323
MGTA_price,7.525120365544633
NTRA_price,7.486796753693763
CANB_price,7.47583760371483
RHE_price,7.47352180842882
CTMX_price,7.434997958970267
SYK_price,7.427243065110929
IGIC_price,7.424242424242426
NEIK_price,7.40740740740741
NNDM_price,7.406481768590405
EVGN_price,7.402597402597409
THS_price,7.399056884046182
PGNY_price,7.393733482953854
HLT_price,7.387798188364268
IIIN_price,7.3797548708247085
WWW_price,7.370487553274282
PNTG_price,7.367391091025933
RZLT_price,7.365079365079364
SPNE_price,7.344378008941087
ITP_price,7.311006254491504
ACUIF_price,7.308804194119329
FONR_price,7.307049967194333
NVCN_price,7.300327923521563
PODD_price,7.275599350671628
GPRE_price,7.275112196022185
IMVT_price,7.270342897125463
ABT_price,7.266741386150541
MMMB_price,7.260018938482023
LPCN_price,7.248425556053325
REDU_price,7.242782996611328
HSDT_price,7.238653436895319
QTRX_price,7.220682772248409
GILD_price,7.214163441080441
QSR_price,7.2044751768660875
PTIX_price,7.200000000000006
MYT_price,7.181314653516212
AWSM_price,7.161960652584862
GMDA_price,7.12233845849653
INFU_price,7.1168095071235795
LAMR_price,7.113941746562942
SJM_price,7.10897278927007
NCPCF_price,7.087960085124424
CLLS_price,7.0865847692719015
AVLR_price,7.069832973098042
NMGRF_price,7.046150963912237
CNX_price,7.037798277548761
RYCE_price,7.025526029443627
CLDX_price,7.006189033226605
IMMR_price,7.004147198490619
OMI_price,6.997132127844449
YY_price,6.980140543874614
HMI_price,6.956495959880345
KPTI_price,6.955263025187203
MRUS_price,6.949848409417429
ICLK_price,6.949658739423484
FRSX_price,6.9407829216910075
RMBL_price,6.940131745323821
KALV_price,6.936851077221588
PDFS_price,6.936204218261654
BTCY_price,6.9137981759341045
WEYS_price,6.906805600135938
NVDEF_price,6.902573910927942
GHG_price,6.898415454488099
XBIO_price,6.893665571376417
DSKE_price,6.890540540540533
TECH_price,6.888806169933098
CLRO_price,6.887035048913361
HHT_price,6.881702281224278
BASA_price,6.879699248120306
VIOT_price,6.879075543280543
UNH_price,6.873186607549544
EVOK_price,6.873111251669141
EGAN_price,6.872916206264018
GSX_price,6.871180367512777
FISOF_price,6.867346938775512
CNC_price,6.865134137735523
VIPS_price,6.8548064838631415
PCYG_price,6.845909438710292
HZNP_price,6.799714132621352
KNSA_price,6.795920531156512
OMEX_price,6.790503355025882
NVGS_price,6.777763094136824
CLUB_price,6.774546014158213
AKG_price,6.773108329668785
SFM_price,6.7540728287485585
ALLT_price,6.750153756588961
CRSS_price,6.738223017292781
STRM_price,6.696946507925023
USX_price,6.683176116041318
ISIG_price,6.663744513224156
PFIN_price,6.6543751518928
IGT_price,6.652748805628774
COG_price,6.652636540982391
HSII_price,6.647284988322211
BLIN_price,6.644574233065633
DSPG_price,6.609738669171649
NIU_price,6.609369751878463
SMLR_price,6.602763011060517
FFHL_price,6.583200559151457
ZNGA_price,6.5704926245452375
AFMD_price,6.54991948470209
IQ_price,6.536654895912747
BHVN_price,6.529951972086686
WEN_price,6.528081288759436
MDIA_price,6.517058763450091
RRGB_price,6.512150072782976
FLWS_price,6.501670917435702
FTCH_price,6.491926182872312
SRDX_price,6.485279197798924
DGICB_price,6.482107731915827
MRTN_price,6.479359891479817
REX_price,6.473336999929964
STAY_price,6.470707526051836
CNXM_price,6.4639515661870455
PCTI_price,6.462681409007455
EH_price,6.460429569588586
CNAT_price,6.449368245811566
LXRP_price,6.442156141641278
WSTRF_price,6.439450371399117
ELA_price,6.439338255261992
SMICY_price,6.435485275007272
PKI_price,6.428999591815758
SFE_price,6.420916598373576
CONE_price,6.41239771041283
NEWA_price,6.410256410256407
GSV_price,6.3985021500348935
BVXV_price,6.39637215836565
PAA_price,6.393513780147801
ZIXI_price,6.388336864596475
NRGOF_price,6.383346090163505
CATB_price,6.364752404477619
ROIUF_price,6.3591582093524375
ATEX_price,6.33854434633657
VMD_price,6.332976402358551
SPWH_price,6.332390904559744
KRTX_price,6.329613646488001
UPLD_price,6.321469132518284
NBY_price,6.3117438490504725
ARD_price,6.304312825738354
HFC_price,6.302479474371422
LBUY_price,6.301416859137984
CROX_price,6.300024483601171
SPOK_price,6.293901295578737
TXG_price,6.286573097513555
NIO_price,6.249269480125005
HLIT_price,6.240421276344272
SGLB_price,6.235767962733082
NFG_price,6.235337488920688
APEX_price,6.231642678413106
FATE_price,6.225265332603933
RNG_price,6.220097313977702
GNCA_price,6.21525161788854
WKHS_price,6.206891756186313
GTS_price,6.2056250328817955
TCCO_price,6.172599645738391
BABYF_price,6.172431054864686
BGI_price,6.165895613407908
OTIVF_price,6.159768660762702
ZLAB_price,6.157580767136302
OLLI_price,6.150854918689867
LANC_price,6.146728775549069
SCKT_price,6.128730417602764
EXEO_price,6.118365482444294
LUNA_price,6.10876924399407
SYN_price,6.105664717732311
GNSS_price,6.0907994864194706
HEOFF_price,6.089681647680854
CYTR_price,6.086939890493635
UONE_price,6.085477132554492
ERIE_price,6.07276713109317
SSP_price,6.068660783316691
CRWD_price,6.06590517678193
SYX_price,6.062705817327672
CALM_price,6.057259511990672
TPIC_price,6.052349250237761
IZEA_price,6.046583582258844
AP_price,6.043996352851168
BSX_price,6.032356815479622
BFRA_price,6.031746031746031
ATBPF_price,6.0285194389572165
FRPT_price,6.028002511300051
CTRN_price,6.021942571374896
APO_price,6.0146771458078865
PETS_price,6.0113489879660165
MOBL_price,6.0039275689669305
AMMX_price,5.999999999999998
TSLA_price,5.9658499390613855
JOBS_price,5.961597708258559
BCLI_price,5.951586483013459
DSSI_price,5.949908830228873
AUXXF_price,5.947509595385859
MBIN_price,5.9336646544463125
MELI_price,5.933067654485727
TSSI_price,5.921116504854366
NR_price,5.909231066431863
KOS_price,5.907922000145366
RVLV_price,5.895268629165445
LSXMB_price,5.881781445352232
ILMN_price,5.87970048106415
KIN_price,5.879191380507747
SUN_price,5.863483899646671
CRSP_price,5.851141331560964
PII_price,5.850701622403595
JRVMF_price,5.850697491709776
GOGL_price,5.846058356912037
IMII_price,5.844965844965852
FNJN_price,5.839307200840584
GRVY_price,5.822040119952058
APPF_price,5.8079377232661376
DSNY_price,5.804542601152766
ABM_price,5.799511967306101
MWK_price,5.791666666666658
STLHF_price,5.768631932874152
CKX_price,5.7658598607916645
CSU_price,5.74798583499266
RRC_price,5.746386697791138
ANTM_price,5.745389674103774
ATGN_price,5.744346519095429
NOMD_price,5.736544023810687
HUM_price,5.735688978897303
NVRO_price,5.727592090863282
NLS_price,5.726699499424427
FLR_price,5.722965142680492
DGII_price,5.7103496785007035
BB_price,5.709367925851187
CPHI_price,5.70829260531883
NVAX_price,5.7036322153637755
PLPRF_price,5.701673006498158
ZTO_price,5.682542043492496
BHB_price,5.675366009050881
TSM_price,5.670498386922705
OKTA_price,5.660568968477377
CRECF_price,5.660377358490558
EXPGY_price,5.649638716814441
ANAB_price,5.635737036185823
MANU_price,5.630641119337112
UHAL_price,5.6097470116918045
LPG_price,5.597817920878969
DGX_price,5.576707037861959
MDCL_price,5.564024390243894
LMAT_price,5.560867153669861
IBA_price,5.554487612308457
COUP_price,5.545455409104281
CHWY_price,5.544016922877526
VRML_price,5.5413321213957545
BIO/B_price,5.540634973218461
MFH_price,5.536608193788835
CLFD_price,5.532893412302762
ETSY_price,5.525480775289568
FIOGF_price,5.502375238312932
WERN_price,5.500804848789758
SQIDF_price,5.498113851086324
ALTR_price,5.4819243608954755
GPVRF_price,5.48002132037357
CORT_price,5.479539045438171
MIND_price,5.475295566539733
ONVO_price,5.471867690467229
CRRVF_price,5.465201465201471
WWE_price,5.44923543354566
FORM_price,5.449038537283245
LINX_price,5.441637872830532
ATXI_price,5.4387817186802
TK_price,5.437198053203664
MRTX_price,5.428360396012954
EHTH_price,5.414951391755881
PLUG_price,5.41483839214759
PFSI_price,5.400879608332049
ACEL_price,5.4006824209951
ATVI_price,5.396516841995472
NERV_price,5.383913702731225
BLFS_price,5.38297751068952
INTV_price,5.381019730572857
EW_price,5.379087820282605
IDT_price,5.369915369915367
IEHC_price,5.368027602070161
XCUR_price,5.358650203497599
EBS_price,5.357079949778946
ASR_price,5.356967546394767
TNP_price,5.347221022691284
AWI_price,5.335450542474874
BILI_price,5.329685511599884
ZM_price,5.328452825152089
OMCL_price,5.315463010217741
LMT_price,5.310578765368913
HPR_price,5.30954686981819
BGS_price,5.297429619217503
OSTK_price,5.286934240466965
PRA_price,5.282925074549199
NATH_price,5.280788473762611
NVO_price,5.272570886419977
NUAN_price,5.258329618902115
GH_price,5.258295527590917
JRJC_price,5.2578029901804255
MMSI_price,5.256302390398183
NLOK_price,5.249980484140966
UTHR_price,5.247840280436298
PASG_price,5.239009966296344
IKNX_price,5.232134971133986
EB_price,5.220845568031844
CEVA_price,5.203208232630741
FDUS_price,5.184552990729482
NEP_price,5.176027294095986
KALA_price,5.175491052109473
CRNX_price,5.167511236285861
ALPN_price,5.137441661660734
FORTY_price,5.136711500678182
AAMC_price,5.132860533598061
PRNB_price,5.132518521798753
AZRX_price,5.127827405504361
SE_price,5.126945568825037
HEI_price,5.12622925751666
RLH_price,5.1192779111114595
FRNKF_price,5.114869777036196
RDNT_price,5.113750704039495
GPN_price,5.112627042734481
CSSE_price,5.111256605939808
TEAM_price,5.111021718586996
ODC_price,5.1102074352218425
CCJ_price,5.104395644516767
TDG_price,5.102414609633307
INSU_price,5.099150141643052
ZGNX_price,5.099135102127567
KNX_price,5.0988789063977755
BIO_price,5.098401347288815
GNE_price,5.088022843583897
WING_price,5.073468350397651
UTMD_price,5.067151974955077
BAX_price,5.0642682408905495
BEST_price,5.062180254779506
EL_price,5.061242249489579
RM_price,5.060803603566089
JBSAY_price,5.060081804614091
MAN_price,5.059853544140369
IMV_price,5.055619568773943
VISL_price,5.046147668247345
GSPE_price,5.041666666666671
DLHC_price,5.028732196237032
VBLT_price,5.027870680044582
FVRR_price,5.019662527457575
YUM_price,5.0088411340689
AEHR_price,5.0040851123639625
PPSI_price,4.999155237527336
CYD_price,4.998276946962575
LAZ_price,4.977659750835997
CRNT_price,4.9738511562336605
NDSN_price,4.973537214420313
ERIC_price,4.962263766776047
ALKS_price,4.957514594375273
GO_price,4.955328528942136
TXRH_price,4.942257132723283
INN_price,4.928778362324726
WH_price,4.919363228076597
SCPH_price,4.915009458225358
SNPS_price,4.902390855613559
VLRS_price,4.899354230287258
MORF_price,4.894703977758828
NTIP_price,4.893050699405182
LBC_price,4.885979008380056
LCI_price,4.88108893019961
ARKR_price,4.880153168932588
TRU_price,4.879574054169677
ULTA_price,4.8778900138091235
APOP_price,4.87382962807567
CWH_price,4.861674028877109
JD_price,4.856896894938478
XPL_price,4.854827595885964
KEN_price,4.842538912398833
REPL_price,4.838833445674737
OTCM_price,4.831013306321898
ADSK_price,4.825455607872262
TECR_price,4.823748844062011
OMZNF_price,4.812286689419796
TTNP_price,4.810298156066467
SSKN_price,4.804784585191655
LHC/U_price,4.804533910777076
UEPS_price,4.803943485093765
BPMC_price,4.797032891418459
NAT_price,4.784582044258585
LIFE_price,4.769342913672814
MACE_price,4.764705882352955
BEBE_price,4.761904761904762
IBN_price,4.761866529740999
NAKD_price,4.752492294402734
AMNL_price,4.736842105263162
CDXC_price,4.735767914709033
WYNN_price,4.729456390581131
IMAX_price,4.718053050933696
SNE_price,4.707738329541384
AXSM_price,4.690650847369776
UEC_price,4.676730798799108
SUPV_price,4.674922600619187
SNES_price,4.663136610197366
FSLY_price,4.657954012216665
ZEN_price,4.656704469275486
TSRI_price,4.642707284323599
SAFM_price,4.642641172101596
EBAY_price,4.642102791059402
ORLY_price,4.640504115597669
PLM_price,4.616838560110099
LXXGF_price,4.615402859064584
AUBN_price,4.6118614361565085
SRPT_price,4.610705047505789
GFN_price,4.599763960091167
BH_price,4.594565336640275
CETV_price,4.592038366913547
TNAV_price,4.591924338814325
PEN_price,4.591293179258944
BDX_price,4.588748222339846
ORC_price,4.588719550697952
EDSA_price,4.58862951155457
CENT_price,4.588276241341732
SYRS_price,4.586798762355987
TLC_price,4.577465115880689
AKAM_price,4.575115838567012
LJPC_price,4.566159929632837
CHRS_price,4.5618395884758645
BELFA_price,4.55886411033601
UXIN_price,4.556239528232058
ARCO_price,4.5538420521903324
ELAT_price,4.552454507955476
TROX_price,4.5495535728804235
NOBH_price,4.545454545454546
HASI_price,4.540046293285718
AXGT_price,4.537209326752951
MOGU_price,4.535943972169915
AC_price,4.53431964624791
TFX_price,4.530667402218054
ENLV_price,4.5203709334144095
SHSP_price,4.518737717415249
HEBT_price,4.508689891182588
GDDY_price,4.494985330590746
AQUA_price,4.494476276673075
BYRN_price,4.490584258812197
ENZ_price,4.489076170670351
