,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AJG,AKAM,ALB,ALGN,ALK,ALLE,ALXN,AMAT,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANTM,AON,AOS,APD,APH,APTV,ATO,AVGO,AVY,AWK,AXP,BA,BAC,BAX,BBY,BDX,BEN,BIIB,BKNG,BLK,BLL,BMY,BR,BSX,BWA,C,CAG,CAH,CAT,CB,CBOE,CCI,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CMA,CMCSA,CME,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DG,DGX,DHI,DHR,DIS,DISH,DLTR,DOV,DRI,DTE,DVA,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,ES,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,F,FAST,FB,FBHS,FCX,FDX,FFIV,FIS,FISV,FLIR,FLS,FLT,FMC,FTNT,FTV,GD,GE,GILD,GIS,GLW,GM,GPC,GPN,GPS,GRMN,GS,GWW,HAS,HBAN,HBI,HCA,HD,HFC,HIG,HLT,HOG,HOLX,HON,HP,HPE,HPQ,HRB,HSIC,HSY,HUM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IRM,ISRG,IT,ITW,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LYB,LYV,M,MA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHK,MKC,MLM,MMC,MMM,MO,MOS,MPC,MRK,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,NDAQ,NEE,NEM,NFLX,NI,NKE,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,OMC,ORCL,ORLY,PAYC,PAYX,PEG,PEP,PFG,PH,PHM,PKG,PKI,PM,PNC,PNR,PPG,PPL,PRGO,PRU,PSX,PVH,PWR,PYPL,QCOM,QRVO,RCL,RHI,RL,RMD,ROK,ROL,ROP,ROST,RSG,SBAC,SBUX,SEE,SHW,SJM,SLB,SNA,SNPS,SO,SPGI,SRE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TEL,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TRV,TSCO,TSN,TTWO,TWTR,TXN,TXT,UAL,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VFC,VLO,VMC,VRSK,VRSN,VRTX,VZ,WAB,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,XEL,XLNX,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
RevenueTTM,0.44268900771524505,0.8681868080089922,1.3311192564885712,1.0044646264390364,1.0380239759837784,1.5185569260865388,1.1431758984514186,-0.31283272001174006,-0.3847478188545512,-0.3299543191998651,-1.2093843366086452,-0.3546882523761919,-0.06831537573757919,-0.2242228051487573,1.1014428151816629,0.5218124725050258,0.7363169317172203,-1.0916959781881546,-0.676054301846481,-0.14743347385286232,-0.30825336662565544,1.401312895395909,0.9671495866943235,0.214893376761038,0.25884941573582637,0.6449177091991019,0.2536185039755714,-0.4053589861783435,-0.5224688640807241,0.07848845800923594,-0.32125067261017126,0.2937295863272962,-0.9494796520398008,0.19459279390676312,0.5475606043365033,-0.42671784005039914,0.7697730408626691,1.7658795808915422,0.7774236882145088,-1.1554555284261152,-0.43768422088929987,-0.5459919511811507,0.23813484522020306,0.9738815452655237,0.16818953176395574,0.09701409987954124,-0.7099158906143067,0.22503106553353977,1.7536123994573212,-0.21148024653138403,1.2700836118342307,0.1144475610111187,0.20921808112826398,-0.09505333943441623,-0.10401616788179516,1.098459128764739,0.43321681466081957,-0.2071683505798699,-0.31616390581134785,1.688296410859393,0.8966956941348229,0.6719827221329715,0.38952469595863726,1.7285851274672608,1.0382422804349443,0.2569302945816998,1.020984314464311,0.15164057574727738,1.4201287851508335,-0.23805188275651348,-0.07476201497300612,0.05078556222598571,0.7129332610275594,0.48993956947505446,0.2541274695370974,1.8025194601836445,1.7457482371815878,0.10801788174649737,0.16860001938249405,0.19933222353836533,0.6479737828977529,2.5961482279291745,0.8084190288273941,-1.0597638253998911,0.3176855623959276,0.047448646160969735,0.16250677663387117,0.12140268136962543,0.22945026647632105,-0.5912948742833175,-0.07232946293598884,-0.7912605630665446,1.2994605202521943,-0.6794789321796828,-0.889474229288693,0.3986157293602981,0.3346181765378529,1.1497536474656789,0.0565435500023602,-0.2578792607458418,0.022793892245388237,0.8462852610501398,0.36681485457079915,-1.0081542135372352,0.722085366722566,0.7352497422086648,1.6990889429484843,0.07934734705706371,-1.2775511433512854,0.5355285267424478,0.7319686337148888,0.2294103060188534,0.5863042420239127,0.13993256137170682,1.2354400459171975,0.5902100648285092,0.9331832944604803,0.10754701918662873,-0.5159809100754147,0.03701078164627631,0.33152848426167747,-0.6618407772246504,0.059086456935621146,-0.48119188822088405,0.8259327316385615,0.38002485116556745,0.19295452725136594,1.5013867777415923,-1.129921976853802,-0.9500344016473736,1.1447108375984487,0.22067619339666494,-0.5368758851817912,0.20374920361259496,-0.09722042557195015,0.48700951156601263,0.5459411509116556,0.7374109928696604,-0.163817098065324,1.4865040658060267,0.06882208974041334,0.38953565634573156,0.29897372022510865,0.8545030589511666,0.5540599214731425,0.6531843800654202,-0.8910761287410991,1.5111365988317738,-0.29557478900209444,0.4818433422401519,-1.0248487494778786,0.755555708836014,1.7440757204051034,-0.16075162803701284,0.7663710072321688,-0.6073142307084674,0.6741456381069968,0.3913166212165772,-0.8229950289761943,-0.1462981597895884,1.2393943583568485,-0.25968875763265636,0.03124699865945698,-1.1491422853786737,-0.1316901771844238,0.021335567632149426,0.6933105310679966,0.7869385967744456,-0.11791460608924859,0.16119417168929348,0.8616001306655151,-0.16584692259730532,-0.18995702512574467,0.8282320121258648,0.9562891530325665,0.47269802511989645,-0.09931385678756251,0.9866002625571054,1.1441094062619663,0.3182731359993118,0.5785977612456604,0.22223194881120253,0.17732677297535374,1.4177379084824802,1.745490824245677,0.32345719960596264,1.1928015185289176,0.5659125423634912,1.3146045656415088,-0.25785513449933756,0.9303759657539239,-0.5887237765747108,-0.09967757757630279,-0.6711640306346914,0.6124553367045301,0.4510377404005615,0.9546568955575133,-0.11625730914805256,0.07258650176590786,1.5244406266829658,0.41272198314298497,-0.49088700682746655,0.5889597276133426,0.8984595942921474,0.22096296194482448,-0.43510569180691927,1.2916241955996552,0.538490218717917,-0.4686904722331288,0.5275072110949667,-0.46451033833774147,0.39940780389546454,0.17532990669915893,0.4874272239143977,-0.031008445387959466,-0.1991204010794749,0.9354349449272571,0.9119321186642403,0.2506972508693375,-0.05575128139202462,-0.9086789706894652,0.6630297309805383,-0.9170554231263357,-0.14011783731143695,0.6231710796891543,-1.0885947449002698,0.08962048969133687,0.3446591043052411,0.6840606498510553,-0.48225104716108513,0.09637530067801939,0.36161977566246645,0.13734255515576546,0.1297342658555733,-0.8943205966386846,0.7871441620478763,0.27629002983340795,-0.39822737775692874,0.17607985839773607,0.8693402031660906,0.3879437628973148,-0.15190441098730256,0.9913659033410609,-0.3014254609304625,0.7887910475967969,0.43266256268915615,0.7342788416758693,-1.6461526916985483,-0.15742003245878566,0.3059744801798354,0.1339824037255396,0.01090574530298466,-0.931929556594587,1.7172245863924003,0.20595033806402135,-0.29951437524479696,0.45773203506174076,1.0541066675298985,1.2447480046664148,0.10381294537360203,0.5850209567270164,0.06117928252084914,0.9823609578158107,-0.9223280545454196,0.09944625349605049,1.877080143201257,-0.5843027818730613,0.20559893128518736,-0.41979152824391186,-0.9055951553976183,-0.04797465522660822,0.2360143593725761,0.025815587997979457,0.021441800236402853,0.02427071436642487,-0.5543928212873516,0.24002343977660145,0.15718152713867684,0.4488568974351818,0.7507558720415237,-1.0188509028447827,-0.04012958455358322,-0.4877900334457265,-0.053171867933312696,0.46772025356285585,-0.34814556704526445,1.382698983494474,0.4288834711118315,1.270684404391702,0.16831084793405832,0.5452602403160868,0.6597961642338647,-0.610027083947543,0.9499962146711474,-0.4498724393106398,-0.6977437720439491,-1.0795401848524955,0.3756262619546172,-1.3024258323684497,-0.2087174697833727,1.3480691361786832,1.4828615747536564,0.7283909746110987,1.4195517770239314,0.6587865313490697,0.024228752575676173,-0.2336385248317002,0.23227098161215576,0.115348773107577,1.1373348189241657,-0.45379934959111856,-0.15415136762936577,0.7386125392464089,0.2884759019518021,0.33282180254281946,0.6235016057779205,0.1682530873352392,1.1228845120487805,1.0345471216947157,0.6029223614119144,0.5175425681185852,1.8179713222545881,0.7320720603715412,-0.7204788971100862,0.6116775747388161,-0.10168377383879737,-0.4219790486884112,0.5019872146930658,0.7836724347652798,0.8826764672395369,0.617828159224019,-0.4705094277825162,0.26519474806705895,0.6848839443699662,-0.3020268501522149,1.0162125029748406,0.15412302017331908,0.5920890118641634,1.1341971652768863,-0.2641857168375919,1.180429588232915,-0.00515156796910686,-0.04696892217457331,1.2419377619620953,-0.01788635365075313,-0.7130573193360759,-0.388917419693413,1.8593472311843455,-0.3715127215582035,-0.5899421181258802,-0.16569273568084353,1.04627689411964,0.09273407282208365,0.6391543366627068,0.4448827341924513,0.3758496020407847,0.1293997054405706,-0.11238542326735491,-0.2908073997333231,-0.4431661536308977,-0.15410821665411864,0.7935121740808961,0.10033189564670357,0.6511720006637517,0.6916402798112182,0.1010250103445503,0.7539511975109988,-0.4033160038824952,0.4935055365207991,-0.00014973281534890457,0.46901785047343963,-0.17148109798490693,-0.6898516994221638,-0.018068298337300906,0.2265355613292331,0.06519411316483008,2.3596519163874694,0.375847028778603,0.2084229485886254,-0.050729680119399975,-0.37358120162239555,0.29339673164134245,0.6265912884974147,0.33944853018567295,0.36108703339414516,-0.06223865430007034,-1.2104898122843173
TotalCash,-0.6162476759466791,0.1893054838686,-1.6616175201333212,0.4302702720871864,0.4222279994674022,0.9712139201723596,-0.2504084300888308,-0.36606985042160756,0.2777104235357021,-0.06185729178806859,0.9717791849414941,0.7703903937828651,0.10348573155260804,0.15533099451836474,1.0692370428146172,-0.44053504747225675,0.07009776201601983,0.6510094227802491,2.493623698968571,-0.7538167237778842,-0.40629204008751635,1.5614577906091964,-0.9034206798325685,-0.4112434503947416,0.058541039130835,-0.5588782839936316,1.0972626844263051,0.6591784498645143,0.2819515682692491,0.8933616748116952,-0.594150794598863,1.2744549955669042,-2.0639691101857816,0.21251429685148873,-0.3979462761233855,0.15993933005715355,-0.9983592835684141,0.4286021597742012,0.19642146200893976,0.6889848368136141,0.027821798845124878,-0.33297076856474206,0.0328381457909018,-0.18978991213979104,-0.3108488872031652,-0.01784467082332465,-0.6861400432289317,0.7554985040573912,-0.20709363542980208,-0.4678280426725732,0.9005550116756211,-0.3166498580370663,1.2577624382226065,0.14763624851925283,0.6526912012564609,0.6966571980872137,-0.2833318274358628,0.32584887753171315,0.4568714939779519,0.25090117823807945,0.343858476063313,-0.1592014374736944,-0.9684774197913203,-0.1632511488806375,-0.3581727495807498,0.09415920415775308,0.09976186399828504,-0.610372529049122,-0.6805828364181403,0.39519419429568603,0.5736465171242946,0.7909390078443139,0.49394740751999583,0.1482738452696219,0.7612779639401563,0.39455860152802086,-0.03334935049799742,-0.3629547682533789,0.6416487284731508,0.016350723252851553,-0.18671991712216618,-1.4355594196629422,1.1760018376800057,-1.0231638694063976,0.30056962207340887,-0.4310774578119254,0.02322446722369026,0.1106934733211495,0.6388105034915523,-0.46342889467511805,-0.4817102068636043,0.21514809947614766,-1.3028519606766897,0.8434985767172526,0.6484569858341582,0.37316062324302424,0.7408894508979491,0.5093599991799621,-0.14638444106734708,0.7790686289206725,0.22908013606058844,0.5156864517911874,-0.27838710361857233,0.9356233948503002,1.345263928967645,0.20613432265292125,2.0210643010535203,-0.37177694067325134,1.1105265706553415,0.4260468561611184,1.0010761012571172,0.17810089559632974,-1.1534639772858248,0.7690516779493891,-1.6497459447461018,-0.2531385666790894,0.22592118196153974,0.11923035661629312,0.4775571865774025,-0.6312325460662483,-1.2262737236710999,-1.8914976127323624,0.4543040193042057,-0.021259816666680253,1.1783490541235364,0.51715170353364,-0.1917396401373244,-0.5468310115842281,0.010406413530127655,0.3800976257473523,0.5190151694403544,-0.09466520774102873,-0.7530099369016092,-0.511003092043399,0.1803603930321377,0.012118574062672766,0.5345742476034694,-0.13508332661993067,0.1290854992813402,1.9594233361143807,-1.2806004613697974,0.42545975137873965,-0.8633379955575938,2.4394689110554677,-0.484851987509731,1.0817713173545913,0.954518595849541,-2.7503119608185376,0.5990026541469743,-0.7170017564301627,-0.6207160553345386,0.6866002687896616,1.3649211717663798,0.008882052227784716,0.3582075771149657,0.49087527311909657,1.104880879261452,-1.3127776845589305,-0.9606921127802635,-0.8901239354060544,-0.30363073410522345,0.8048283423868188,-0.1407847734692891,0.9309488047107893,0.006089202032239893,0.3876665456419439,-0.9414450129467256,1.7557888268346675,0.5719501771260267,-0.1436944465902796,-0.0420046640030759,-0.0821560250994948,-0.09120545607287671,-0.20159782879600044,0.5546833373005778,-0.02906818386288384,0.5669182670094928,0.42285488039570107,1.1675235073660015,0.45568466814115627,-0.1423049892950338,0.1991751309645901,0.2741816418581736,0.003263949846715892,0.41711445180286627,1.4133588068014007,-0.7375387972875412,0.9886085758936951,0.49616258079594683,0.011489684001409109,-0.2968837747219377,0.03752407895570196,-0.5999122239374516,0.5701721299892121,-0.049036564368610765,0.2296636671349199,-0.7003806106904185,0.69628866521854,0.17607322797627808,-1.7070301813021762,0.5631038839919184,0.2923842774146499,-0.4868036327647581,-0.8197063719136766,-0.04547201803155838,0.6737013910908719,1.4134704446693556,0.36322377344476925,-0.13968299381911256,-0.3815818105560223,0.6218339609170715,0.4734776622585354,0.20531844716291456,-0.606480098946824,0.165265100933628,0.9633479957710961,-0.409160814270632,-0.05353381488606683,0.6486206290724417,0.0027581471246618024,-1.51852383088461,-0.27164531415114496,0.1834830111736752,-0.18638705374257447,-0.541569361024315,0.5023560541841716,0.09082916264497815,0.7291384363361876,-0.8099345203254569,0.9820416505579236,0.30570150479628366,0.70502342748597,-0.9231353445795105,-0.826236059933878,-0.26928060880267063,0.4915411826811353,-0.04451228058599519,0.08311753525926631,0.5673336497964672,1.8442357606581594,0.42734804431715534,-0.06400954378757498,0.5741918643101251,1.9981302222283603,0.8066252025036673,-0.3617532959991822,0.21531403574602234,0.3232726899120686,-0.015426653480061116,0.10494928084772948,-0.037680711620974416,1.252106801153218,0.8653627865603796,0.039174247828180436,0.18264273538214318,0.13031649222461633,-0.16265659736512475,0.030724244480287093,-0.6706116141402578,-0.21266804045088064,0.9838039201833989,0.06422191997790852,1.4007631631360802,-1.3114086711654582,-0.12776246424765722,-1.703852237633343,0.2397907880734258,0.12752958659725308,0.5008335618437382,-1.611640665052236,0.15410692974069573,0.1287521783534599,0.5219177011509955,0.4095329492580464,-0.03516631663123873,1.4515143227623517,1.3678745761026503,1.270032357972091,0.0018708201307886703,0.8477993361086628,-0.9156935682570652,0.5623823145306976,0.03961640711006448,-0.10592933532273185,0.22459471321837235,-0.30561844217980777,0.555937274377428,-0.7578273907807598,0.0384270374828271,-0.31105427159194643,-0.7956732119354684,0.771125837633053,0.6387431657890124,-0.8776696665916802,-0.5886800418206187,0.046522634947133684,-1.1170574560666577,-0.22492601343882845,-0.94766000528714,-1.0228188735621557,1.1577233444601334,1.8703522368237406,-1.0052399067773685,-0.8653111539227528,-0.3871873509603373,0.23424095190702882,-0.12228028587597628,1.1252679180261178,0.32396756710166735,-0.8634913289862202,1.0137995120136845,0.18694849568841188,-0.6820238997631384,0.13077979701046052,0.4830263645774476,-0.003854777227402642,0.22274544312290387,-0.41285458853425777,1.0103329868615505,0.09796757847935647,0.547212784561846,2.095635403511279,0.05523971402301797,-0.3453079656276558,-0.44684791716308364,0.9863978110531814,-0.7207872289148534,1.5872967436045216,-0.7214310786577854,-0.9025308754131048,-0.3047600096813663,-0.25661091703280053,0.5993748327627416,-0.6508757175783251,-0.5285023129638761,-0.8482382386896936,-0.4961844167852807,0.4157051604255902,0.728807526190348,0.4375508734070124,-0.2709743212835799,0.6238587327141873,0.9148852196027741,0.09343552908475877,-0.20835338855251456,-0.1946979968546759,-0.125846661634665,-1.2072865658925886,0.482011178227979,-1.0085741481885662,0.8771385693588372,-0.32141455374116173,-0.18499472033564873,0.6803438894027595,-0.21559056190704223,0.22643847940931675,-0.5273732362548484,-0.2799198911329133,-0.0002985157299391916,0.02527332270279225,0.3148163115834757,0.36598324714580194,0.07604939838426546,0.8115990798556317,0.3021708579152061,0.41480691379029044,1.1901078032878911,-0.32053349879986837,0.12753664322534333,0.6858809050577586,0.3252150951762496,-1.176746311201129,0.12888290797710364,0.5602257764696129,-0.5119819434890129,-0.4645954393524363,1.81027453527487,0.24242410418371987,0.30130881287979805,-0.11517888978149883,-0.4021692408815356,0.22553782851542176,-0.7993620278819087,0.2554510190623592,-0.025607036111582798,0.2591318648280694,-0.7260689071646571
ExDividendDate,0.2391374940935385,-0.19670019979062728,0.3951098307362815,0.4554860273274082,0.7311476279830008,0.8380657726547667,0.0,-0.5261806038441472,0.5355740788355218,0.0,-0.9874751897010792,-0.15785590721561102,-0.28421394834672076,-0.5738161092351467,0.0,0.3727306234273037,-0.27113232716028957,-0.1430724124052022,1.0260274813186543,0.0,0.9561109167371474,0.0,0.03193024753167968,-0.43998688842476186,0.0,0.052678919752381106,0.0,0.2554618604600058,0.7539842463943444,-0.23807520081402261,0.2924670546457905,0.0,0.0,0.7895992736247134,-0.862776438059932,-0.0065207551485212956,0.22436829867849603,-0.2735682138318964,0.16034149455841162,-0.0076781867442931445,-0.27781942212435257,-1.0965208699520117,-0.08154614118649779,-0.03867110814778485,-0.056905257567181344,0.05120082697181042,-0.11108644164754163,-0.0037682033487881654,0.21756674740177556,0.2013607202715012,0.0,0.0,-0.1018527094905776,0.1204061608212019,0.058108809838265066,-0.1921061459582022,0.0,-0.27725287672630944,-0.13647919458301885,-0.5215692868558444,-0.06535520089415746,0.6716381348488395,-0.17594818984175303,0.8089378091292829,-0.6051846768136954,0.0,0.16871340257271727,0.051365577435892845,0.11704147961428693,0.07369635717605692,-0.1355678839420984,0.10801396801804466,0.19886522584581345,0.0,-1.456754835581936,0.36687229972972324,0.24831471935202276,-0.3504669601292526,0.16012221678158547,0.8134235153089486,0.15949424938491188,0.012545836379608566,0.0,0.42934006141397546,-0.7249927161703853,0.06760878534019807,0.14554755699963853,0.5516664646385638,-0.2797155328290078,-0.0032186307031717,0.1274266123312302,0.0,0.0,0.3015320453449004,0.1686096898080917,0.028428343721292916,-0.2767254407401713,-0.4575283804022575,0.24330007989585922,0.6374267088956491,0.1396925488953319,0.888133917327651,-0.03404449377380882,0.850068913834712,-0.27694040193739217,-0.062265938480274306,-0.49594584261681773,-0.3961528956449621,0.4305908957264742,0.0,0.0,0.009412055495681552,0.39561916244939055,0.11810498314592967,0.0,0.08789550418860761,0.14746130738147384,-0.6623194293333148,0.25650672840036354,0.19745780867726306,0.20566287171814474,-0.2662141612017278,-0.13800443458782438,-0.15343060086406043,-0.06708722900614157,0.0663013952599163,-0.5093345235097241,-0.14610619596901175,0.128626475866233,1.0064935897042633,0.0,-0.3101969649970321,0.42734668108700946,-0.07730571513945621,0.5301104372671964,0.5917435439879843,0.0,0.027178226163525367,0.4230053691866004,-0.259974792527094,0.0,0.01944190386907409,0.0,-0.20055734918405554,0.281516040003016,0.0,0.23172835831260366,0.0,-0.058992163083403104,-0.3108176449217033,0.051154504763653956,0.7790820804313996,-0.23334469190494533,-0.41650654331838755,-0.11070768062423118,-0.3057830287914105,-0.0901615375935174,-0.5339639679233051,-0.9613988351853782,-0.45414914114887944,0.2876443996552515,-0.35830618091212163,-0.24409895874774337,0.19723768261171906,-0.8021716695830076,0.7952583193764,0.8408322800855376,-0.27436494444165144,-0.8442154271086277,0.15795052392260495,0.0,-0.9158383184645866,0.6540550652268134,1.034730939671519,0.3521213254576659,-0.5230383293364166,0.0,0.005204518084592533,-0.9717328576347064,-0.28836913621249205,-0.39693677804612193,0.0,0.06266670617970821,-1.306630456263615,0.0,0.0,-0.2571527626490311,-0.254747804455943,0.0018901561923525044,-0.4479791339363827,0.14067669125829224,0.0,0.0,0.89066995040248,0.0,0.0,-0.0017496693488599229,-0.07076531101567479,0.028948530748203402,0.8470119650195992,0.060031881950627815,0.09769655759663513,-0.4611374478647289,0.3265680280736173,-0.35945047547844283,0.053448599594572405,0.0,0.2592753503515519,0.22028699062082965,0.0,-0.11176684540769091,0.5410312787512338,-0.34962774803960495,0.4183558016561299,0.13189272712549335,0.022334727805204513,1.0297220105369131,0.14690466424449225,-0.03882956371907638,0.0,0.3503005669752759,0.0,-0.2636694117007649,-0.26347236961558235,0.3416011107593652,0.8509336118773846,0.5483589152583945,0.128948668249024,-0.038268313641628235,0.407542020215913,0.025844651825605774,0.0,0.01794833886062426,-0.04642408915003829,-0.7188041077274997,0.5484836073869412,-0.037196522285050757,-0.2616226756651356,-0.3539648745805768,0.6875701328816678,0.23986866444559662,0.1744587001798406,-0.41459435100716013,0.0,0.7063665204671998,-0.5128572411786924,-0.15845514951750933,-0.10219941926149223,0.37229532072055416,0.03626471426213041,-0.6523179320467786,0.4856654862224825,0.03188733734381556,0.08658604594532153,-0.4411416684047289,-0.00484471253132665,-0.31099042156074136,0.0,0.0,0.49365645010175524,-0.15790645668914627,0.15402756048663943,0.7814752887716845,0.0,-0.7003302149004621,0.232627761858532,0.3461999753311795,0.9353444930038373,-0.4133821633219897,0.0,-0.01951692253945489,-0.6021344405308762,0.36853071180038166,-0.3325388783784839,-0.08042140833862402,-0.3740025479741531,-0.12308440535791004,-0.9810205287443281,0.5033156788893319,0.0,0.0,-0.23007434683397987,0.27932358301210103,0.20830383205691352,-0.4667017638332474,-0.11439300646396657,0.2517380890513295,-0.519246471868044,-0.2273264734549865,-0.7518467236300508,0.5860583054613209,-0.6150124300360492,-0.04582082968920488,0.0009074443519369382,-0.3142100975061064,-0.4107836447616718,-0.31997557738133897,-0.08908125760106905,0.4141213344237748,0.0,-0.04181577559182807,0.0,-0.11127400092673527,0.8218418100474485,0.09089875270596176,-0.1250573214475954,0.7792009535016337,0.17295676090370626,0.052827345242252466,0.6822185079923141,0.4408489602462354,-0.059434244221790555,0.2518788231817254,-0.2593475259893614,-0.26327491998337077,-0.6647114246880984,-0.8455206083930278,0.7328320601479124,0.0,-0.12786200586624222,0.2983231887798028,-0.4003653689550829,0.2482714485021541,-0.13735675783820558,0.0832673889561151,0.09951865094364076,0.697318084439313,0.05078143079754537,0.19130984393791867,0.007076530011358828,-0.47420453312273425,0.4239332413803045,0.40945224167905814,-0.8439908633823432,-2.442707072621045,0.36258903408747867,0.13312502366024287,0.41769559329090794,0.0,0.07431109792323949,0.5102037833533684,0.4847002497926802,0.20947199982456408,0.0,0.0,-0.3715746832033918,-0.386290618558401,0.0,-0.05928500794623138,0.0,0.1270650147845382,0.2405975439468419,-0.08216126090957848,0.0,0.04914397499937716,0.1541266486075803,-0.4020698351588785,0.30745110623787847,0.2592169821261314,-0.1128735208099171,0.0,0.0,-0.015434099771405058,-0.21447008060717132,0.0,-0.3645152562100448,0.04961053525180005,-0.1558469827096014,-0.27818420577923,-0.007364181417216439,0.28209065726734633,-0.05333620201311214,-0.8217326347659318,-0.46724504152617824,-0.13191685083362786,0.3240556011605356,0.7716241037513721,0.07734870016371137,-0.0007698801739447238,-0.1730431872140726,0.763747912368867,0.38970855116420844,0.24266319635711692,0.24569390647489345,0.0,0.2972325423478864,-0.5453134807378274
