,0
CME_price,1.853150713241724
SPGI_price,1.8218155821053639
PYPL_price,1.8002307407149645
CDW_price,1.7853243018727971
MDT_price,1.7516389805444827
AVB_price,1.7349933279905398
DVA_price,1.697675655191645
BF/B_price,1.6795176368106595
MAR_price,1.6192226742379168
ABBV_price,1.5838836255653312
TMO_price,1.5759547538907048
CERN_price,1.557077695260058
IEX_price,1.5219485454442863
ITW_price,1.5209278856974888
NEE_price,1.5149087702564872
TMUS_price,1.5017839998586657
EXPD_price,1.4919139906252903
FE_price,1.4915032486091047
SNA_price,1.4469422549419573
TSN_price,1.4463125739197027
INTU_price,1.3984006200278256
TROW_price,1.3894833510196558
APTV_price,1.3865683115805618
TTWO_price,1.3645989034079544
CMS_price,1.362534269606944
MRO_price,1.3615395077352321
CBOE_price,1.360115133221921
CBRE_price,1.3201398875267074
BKNG_price,1.2975361593483807
UPS_price,1.2846790513066073
ALGN_price,1.2757707308986097
KMB_price,1.2721456211719957
RSG_price,1.2718658556861842
ANET_price,1.2593212332212493
XEL_price,1.2556103007980088
AZO_price,1.2428928113600946
PFE_price,1.233091114484711
WHR_price,1.2312835482430504
RTX_price,1.2232721219773737
AMAT_price,1.2153317084947428
PCAR_price,1.2057082754921886
XOM_price,1.2025526337929922
CPRT_price,1.1941966014179446
FOXA_price,1.1892226026593944
MTD_price,1.182352443468826
MSCI_price,1.1657976305891031
COST_price,1.118765970072705
ORCL_price,1.1092552785765772
PLD_price,1.1025018409196616
PNC_price,1.0939797023625797
GOOG_price,1.0597463086717145
IR_price,1.0496728737367906
GOOGL_price,1.0437097089363396
CAH_price,1.0255756195787968
MCD_price,1.0138294212362973
KEYS_price,0.9580957950876192
WEC_price,0.9436459909723982
AOS_price,0.9363575916821634
EQR_price,0.9287126205410514
PM_price,0.9237718294589743
BMY_price,0.9119787466653312
JKHY_price,0.9027105231293286
ADBE_price,0.9012216245822934
HD_price,0.886101173962007
FFIV_price,0.8696834325665408
RMD_price,0.8569668696685251
A_price,0.8541987888531188
EQIX_price,0.8352934410138195
AEE_price,0.7984671444839012
IDXX_price,0.7743628039447696
INFO_price,0.7461336315853382
MRK_price,0.7339629150786318
CCI_price,0.691280665882267
CAG_price,0.69035080630693
CTAS_price,0.6763623857807968
DOV_price,0.6484989638630969
ROST_price,0.6463446239682122
CMI_price,0.6423118920337618
DISH_price,0.6378793446783391
ROP_price,0.6266201100188553
FOX_price,0.6177330733832975
KMX_price,0.6172570854355257
FB_price,0.5815627608337466
CXO_price,0.581361228407907
MAS_price,0.5783984482346192
FBHS_price,0.572318123948377
MCO_price,0.5712379541838679
HAS_price,0.5661638048727053
WM_price,0.5495387969398542
GPC_price,0.5263844845171632
CPB_price,0.515390626482833
VZ_price,0.5090822026987232
UNP_price,0.5068528632428495
ETR_price,0.4909784855652348
FLT_price,0.44846656633861315
NVR_price,0.42604055641793614
CL_price,0.4176484266585781
DIS_price,0.4012033696384174
OTIS_price,0.3954099000598763
SIVB_price,0.35526394423684593
PPG_price,0.3274651665792625
JNPR_price,0.3182372225399943
DVN_price,0.3064515384504283
CSX_price,0.2570609059092894
ED_price,0.22402579767810143
T_price,0.21020220042399407
APD_price,0.19033334087920162
VLO_price,0.18185803104501552
FRC_price,0.16958628145499954
BBY_price,0.1684264930795969
TXT_price,0.1667312962688925
HSY_price,0.1627561080542431
AGN_price,0.1408085695225343
CCL_price,0.13021162693150945
ES_price,0.1130622403734598
XRAY_price,0.07481308152425514
HSIC_price,0.0659674902218379
AEP_price,0.06336452811366788
STX_price,0.04989432397351923
TIF_price,-0.024726671429004865
DE_price,-0.0409391460576245
UHS_price,-0.04528567756633528
GLW_price,-0.060720027936501
GRMN_price,-0.06490391145302876
ARE_price,-0.07088370990000747
KSU_price,-0.09969583333716248
MXIM_price,-0.1636767416310354
BEN_price,-0.2532811969940525
ADI_price,-0.2597071999455429
HOG_price,-0.27927051901628186
CTL_price,-0.29585322509736667
CAT_price,-0.2972752891217967
TSCO_price,-0.3243680940995475
ADM_price,-0.3402327057609158
IT_price,-0.34123665343988385
DISCK_price,-0.3438330359839812
ABC_price,-0.3472963832624547
EMR_price,-0.35890546581170746
GD_price,-0.37497867653304695
FDX_price,-0.38733373139452265
SWKS_price,-0.4066309592189908
DUK_price,-0.4368697672279138
ALLE_price,-0.4475955855809932
CLX_price,-0.46347614606850507
AMT_price,-0.4735774504713044
KR_price,-0.5003526381752326
KLAC_price,-0.5154241971406219
NCLH_price,-0.5468363434518366
FCX_price,-0.5492015314004401
HII_price,-0.6055171172896134
INTC_price,-0.612621467966559
MAA_price,-0.6160276634227957
SEE_price,-0.6180464441497069
VMC_price,-0.622099862495685
CTSH_price,-0.6299279478278423
PEP_price,-0.6561472965600514
LEN_price,-0.6669479361610726
DD_price,-0.6871016934067384
HST_price,-0.6963508894055139
PPL_price,-0.701254005843202
D_price,-0.7270191808933353
FMC_price,-0.7643069274887466
AVGO_price,-0.7827419507267495
CSCO_price,-0.7879492562851245
PRGO_price,-0.8270199270932297
LIN_price,-0.8422334780280512
JPM_price,-0.8694771860142287
BWA_price,-0.8769097920848106
NOW_price,-0.8820463286400231
C_price,-0.9007763916743006
DISCA_price,-0.9090405905505721
TFC_price,-0.924221909200968
BRK/B_price,-0.954146381750314
MMC_price,-0.9747589743657077
DHI_price,-0.977655198728324
ETN_price,-1.0013702359877055
PHM_price,-1.0207499945847935
NI_price,-1.0478366256255733
WLTW_price,-1.0627963398670106
NEM_price,-1.1650412919591435
LEG_price,-1.2061575903200294
UA_price,-1.206566706196603
KMI_price,-1.2450581064009194
CMCSA_price,-1.2601744526199024
ECL_price,-1.2626104203360184
AVY_price,-1.2697402067560777
FANG_price,-1.2911058785319582
SCHW_price,-1.3267886666847462
WU_price,-1.3559579141330906
TJX_price,-1.362319010908835
AIV_price,-1.3791397425070677
XYL_price,-1.3824895053423987
PXD_price,-1.4246059230192216
FTV_price,-1.4421640762325953
TPR_price,-1.447138438325159
UDR_price,-1.4562759986488842
AWK_price,-1.4638677176459063
DAL_price,-1.4673361965857588
WY_price,-1.4810799099023146
STE_price,-1.4930940298059543
AAPL_price,-1.508363008426815
LNT_price,-1.5133964884948359
HRB_price,-1.5604453094932138
AXP_price,-1.5777546927295916
IPGP_price,-1.6121546253759682
EFX_price,-1.637649169088089
ETFC_price,-1.7119050314087847
CINF_price,-1.7156632802843537
MYL_price,-1.716194041007237
DXC_price,-1.745100014797039
LW_price,-1.762370753590678
GPS_price,-1.7642597013723051
QCOM_price,-1.8239017742689574
EXC_price,-1.834415340398985
KO_price,-1.8368222160020453
AON_price,-1.8554660911516918
HON_price,-1.8702542299455605
PNR_price,-1.8752077846974462
UAA_price,-1.876894268778285
ACN_price,-1.8978562575818785
PBCT_price,-1.91338910956285
MDLZ_price,-1.919335825023806
COF_price,-1.931197864761149
HAL_price,-1.9408835275703034
RCL_price,-2.01845683693624
GE_price,-2.020555856773301
MS_price,-2.0404766481912944
AIZ_price,-2.048406767715722
ZBRA_price,-2.0607479269403193
ADP_price,-2.088085767452467
MCHP_price,-2.1132015943709628
ZION_price,-2.1421527420720468
OMC_price,-2.1449813651103034
DRE_price,-2.1475212072829226
PAYC_price,-2.172353729166386
FLIR_price,-2.1747741180338473
DFS_price,-2.2083914705758616
LOW_price,-2.269991116008674
SLB_price,-2.2891011014113616
EOG_price,-2.3788470724969777
PNW_price,-2.420490951547505
DTE_price,-2.4351253975514924
LVS_price,-2.4400158582788762
MLM_price,-2.474349385193844
SYF_price,-2.5203179840832384
MMM_price,-2.552601960171419
BKR_price,-2.5595656632202513
NTAP_price,-2.6029701066206723
BAC_price,-2.6103405863191362
EVRG_price,-2.6213491474732047
LKQ_price,-2.651795895487483
GWW_price,-2.6525596267429994
GM_price,-2.684507096423367
TT_price,-2.741477414715062
EXR_price,-2.742545277566785
HPQ_price,-2.7548561846121373
EMN_price,-2.759536656247704
SLG_price,-2.7598794924054935
SO_price,-2.8315370609686545
USB_price,-2.932631624407394
SRE_price,-3.041121921590727
TRV_price,-3.084057382844306
AMCR_price,-3.08431034335864
MO_price,-3.110148982919013
SWK_price,-3.1145207949300664
HBI_price,-3.149286754581788
CNP_price,-3.150293631471359
STZ_price,-3.1605043767577783
V_price,-3.198060474732177
WRB_price,-3.2057332736284634
NUE_price,-3.2193016513219783
KSS_price,-3.22380677731822
IBM_price,-3.3010103247069367
LB_price,-3.418657218054266
HIG_price,-3.450197272363484
CB_price,-3.45646857555953
F_price,-3.475223431677141
VIAC_price,-3.5305142891751755
PH_price,-3.5574379546462147
PSX_price,-3.559213735575174
MNST_price,-3.5629282491520993
AJG_price,-3.6140791655764963
CTVA_price,-3.6647151682777843
RE_price,-3.716541616892087
AFL_price,-3.757208965031616
STT_price,-3.7682898398578137
URI_price,-3.80246536836016
AMP_price,-3.818574365791836
PFG_price,-3.83526498733862
FLS_price,-3.8534778410532056
VFC_price,-3.8751567033590835
NOV_price,-3.88576479497858
GL_price,-3.9170901134965064
AAL_price,-3.932778888566671
KEY_price,-3.9646186403808237
CFG_price,-4.017156530728146
ALB_price,-4.057785127675058
PRU_price,-4.082852724909136
ALK_price,-4.085246268650938
L_price,-4.119320720961544
TEL_price,-4.141964305754126
MU_price,-4.1829169648938285
QRVO_price,-4.264514600408278
PSA_price,-4.299136511061829
MHK_price,-4.306363098107442
WRK_price,-4.332622882106309
FITB_price,-4.342391642534675
NTRS_price,-4.37018189623089
WBA_price,-4.393174308921896
MA_price,-4.405203064239763
HP_price,-4.443098975278147
PEAK_price,-4.458800647213235
MET_price,-4.471492184762529
JCI_price,-4.474833650367034
MTB_price,-4.477663706422339
TWTR_price,-4.617089431512282
PGR_price,-4.6182965299684495
CMA_price,-4.631041280829372
CE_price,-4.646109268463854
OKE_price,-4.721281024545849
HES_price,-4.741167186624738
FTI_price,-4.809774011140309
M_price,-4.97890724494128
TAP_price,-5.037368318393461
MPC_price,-5.170564716860181
VNO_price,-5.242772041459622
HWM_price,-5.348330617026224
HBAN_price,-5.382600330728877
XRX_price,-5.44101801763586
RJF_price,-5.5103333625570246
AIG_price,-5.554703025741474
IP_price,-5.62962335992588
NBL_price,-5.7021292173529865
NWS_price,-5.7090957887118225
RL_price,-5.759796419579259
WDC_price,-5.89135412580573
UNM_price,-6.005613076952248
NLSN_price,-6.039432595718892
NWSA_price,-6.0431377456745246
DOW_price,-6.273222138704042
VTR_price,-6.39504340569546
CF_price,-6.478394091959489
WAB_price,-6.63597449531304
MOS_price,-6.658324378043306
WFC_price,-6.676819856660872
RF_price,-6.768213989453193
IPG_price,-6.834410278974371
UAL_price,-6.870970010661955
MGM_price,-6.8741188084878315
IRM_price,-6.888587937867909
HPE_price,-6.93826579152295
NWL_price,-7.392333749360803
JWN_price,-7.421740441699324
AES_price,-7.4433707138023255
O_price,-7.772847066054492
PVH_price,-8.194666871606229
IVZ_price,-8.387742210458669
WELL_price,-8.832915052514696
LNC_price,-9.188583597697004
COTY_price,-9.350741330280973
LYV_price,-9.631470661188708
OXY_price,-10.116722693610889
BXP_price,-10.498520769715906
LUV_price,-11.292967068642007
CPRI_price,-11.673181320358239
FRT_price,-12.202344144531674
LYB_price,-12.593594594404912
REG_price,-13.67058082715098
KIM_price,-20.009279420792964
SPG_price,-20.577025213903102
